ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,LIEN_FTP,CIV_DE,CIV_A,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENT_VOIE,ADRESSE,NOTE,DEMOLI,NOM_INDICATIF,STATUT_INV_PRE_40_2025,ID_IMM_INV,ID_UEV,NUM_UEV,MATRICULE_83,X,Y,LNG,LAT
1_014,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1167_77_avenue_bernard_CAT_1.pdf,1155,1185,avenue,,Bernard,,1155-1185 avenue Bernard ,,Non,garage public et salle d'exposition,Retenu Inventaire pre 1940,i663-OUT-3027800,3105016,162657,9642-33-4151-8-001-0034,296345.3285147034,5042360.112146812,-73.60822528,45.5211081
1_017,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1360_avenue_bernard_CAT_1.pdf,1360,1360,avenue,,Bernard,,1360-1360 avenue Bernard ,,Non,appartements Park Lane,Retenu Inventaire pre 1940,i663-OUT-3031399,3034355,199556,9642-20-2568-2-000-0000,296227.4517950428,5042075.64333719,-73.6097292,45.5185469
1_018,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1420_avenue_bernard_CAT_1.pdf,1420,1420,avenue,,Bernard,,1420-1420 avenue Bernard ,,Non,appartements La Lorraine,Retenu Inventaire pre 1940,i663-OUT-3031407,3034364,163561,9642-10-8908-5-000-0000,296184.1200228363,5042004.612196959,-73.6102826,45.5179072
1_009,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/36_avenue_beloeil_CAT_1.pdf,36,36,avenue,,Beloeil,,36-36 avenue Beloeil ,,Non,maison Omer-Lapierre,Retenu Inventaire pre 1940,i663-OUT-3034444,3037852,277145,9641-14-7167-3-000-0000,296167.5486906022,5041464.483022829,-73.6104852,45.5130467
1_019,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1425_29_avenue_bernard_CAT_1.pdf,1425,1425,avenue,,Bernard,,1425-1425 avenue Bernard ,,Non,appartements Miraflor,Retenu Inventaire pre 1940,i663-OUT-3031409,3121671,125424,9642-10-4443-7-001-0017,296140.97130874125,5042038.622119964,-73.6108355,45.5182127
1_020,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1440_avenue_bernard_CAT_1.pdf,1440,1440,avenue,,Bernard,,1440-1440 avenue Bernard ,,Non,appartements Belvédère,Retenu Inventaire pre 1940,i663-OUT-3031411,3034368,163560,9641-19-6977-5-000-0000,296171.0390440986,5041985.571209771,-73.6104497,45.5177357
1_021,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1441_avenue_bernard_CAT_1.pdf,1441,1441,avenue,,Bernard,,1441-1441 avenue Bernard ,,Non,église Fairmount United,Retenu Inventaire pre 1940,i663-OUT-3033926-001,3037098,9668,9642-10-1016-4-000-0000,296123.236240822,5042009.908146709,-73.611062,45.5179541
1_022,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1465_avenue_bernard_CAT_1.pdf,1465,1465,avenue,,Bernard,,1465-1465 avenue Bernard ,,Non,appartements Towers,Retenu Inventaire pre 1940,i663-OUT-3031413,3104821,125413,9641-09-8352-0-001-0015,296089.63052306726,5041962.068368672,-73.6114913,45.5175232
1_023,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1485_avenue_bernard_CAT_1.pdf,1485,1485,avenue,,Bernard,,1485-1485 avenue Bernard ,,Non,appartements Dollard,Retenu Inventaire pre 1940,i663-OUT-3031422,3104821,125413,9641-09-8352-0-001-0015,296075.1918051413,5041938.87316788,-73.6116757,45.5173143
1_024,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1521_39_avenue_bernard_CAT_1.pdf,1521,1539,avenue,,Bernard,,1521-1539 avenue Bernard ,,Non,appartements Tiber,Retenu Inventaire pre 1940,i663-OUT-3031430,3034387,179597,9641-08-3375-8-000-0000,296025.760722242,5041877.075485029,-73.6123073,45.5167576
1_025,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1528_42_avenue_bernard_CAT_1.pdf,1528,1542,avenue,,Bernard,,1528-1542 avenue Bernard ,,Non,appartements Barrington Manor,Retenu Inventaire pre 1940,i663-OUT-3031427,3034384,163557,9641-08-8938-8-000-0000,296093.2829828916,5041835.4406644115,-73.6114423,45.5163838
1_026,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1555_avenue_bernard_CAT_1.pdf,1555,1555,avenue,,Bernard,,1555-1555 avenue Bernard ,,Non,maison Joseph-Zéphirin-Gauthier,Retenu Inventaire pre 1940,i663-OUT-3031432-001,3034389,277719,9641-08-0922-0-000-0000,296013.061882518,5041819.0273242695,-73.6124688,45.5162351
1_027,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1559_avenue_bernard_CAT_1.pdf,1559,1559,avenue,,Bernard,,1559-1559 avenue Bernard ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3031434-001,3034391,346882,9641-08-0515-2-000-0000,296010.3182092501,5041812.463327213,-73.6125038,45.516176
1_015,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1172_88_avenue_bernard_CAT_1.pdf,1180,1180,avenue,,Bernard,,1180-1180 avenue Bernard ,,Non,magasin Steinberg,Retenu Inventaire pre 1940,i663-OUT-3027802,5013943,462128,9642-33-7612-6-001-0006,296376.601108252,5042310.083335788,-73.60782411134,45.5206583
1_016,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1234_48_avenue_bernard_CAT_1.pdf,1240,1248,avenue,,Bernard,,1240-1248 avenue Bernard ,,Non,théâtre Outremont,Retenu Inventaire pre 1940,i663-OUT-3027807,3030244,464601,9642-32-2936-6-000-0000,296328.2328721198,5042233.381794207,-73.6084419242265,45.5199675237778
1_028,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/150_avenue_bloomfield_CAT_1.pdf,150,150,avenue,,Bloomfield,,150-150 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027818,3030259,278054,9741-08-0948-3-000-0000,297017.85132504895,5041858.4412018545,-73.5996086,45.5166017
1_029,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/170_avenue_bloomfield_CAT_1.pdf,170,170,avenue,,Bloomfield,,170-170 avenue Bloomfield ,,Non,maison P.-G.-Brown,Retenu Inventaire pre 1940,i663-OUT-3027825,5106465,353473,9641-98-8265-7-000-0000,296981.83235845005,5041875.455674012,-73.6000699,45.5167544
1_030,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/192_avenue_bloomfield_CAT_1.pdf,192,192,avenue,,Bloomfield,,192-192 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027833,3030277,278049,9641-98-5582-8-000-0000,296962.6631780713,5041896.805616067,-73.6003156,45.5169463
1_031,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/196_avenue_bloomfield_CAT_1.pdf,196,196,avenue,,Bloomfield,,196-196 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027834,3030279,278048,9641-98-4787-4-000-0000,296956.40166007075,5041900.214047434,-73.6003958,45.5169769
1_032,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/215_35_avenue_bloomfield_CAT_1.pdf,215,235,avenue,,Bloomfield,,215-235 avenue Bloomfield ,,Non,académie Querbes,Retenu Inventaire pre 1940,i663-OUT-3027846,3030296,469086,9641-99-2980-5-000-0000,296921.51797518635,5041968.6255114125,-73.6008434,45.5175921
1_033,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/249_avenue_bloomfield_CAT_1.pdf,249,249,avenue,,Bloomfield,,249-249 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027854,3030307,283518,9642-80-6001-4-000-0000,296860.4672966629,5042003.297538729,-73.6016254,45.5179034
1_034,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/253_avenue_bloomfield_CAT_1.pdf,253,253,avenue,,Bloomfield,,253-253 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027855,3030309,278040,9642-80-5105-4-000-0000,296853.7128493808,5042005.99545922,-73.6017119,45.5179276
1_035,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/257_avenue_bloomfield_CAT_1.pdf,257,257,avenue,,Bloomfield,,257-257 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027859,3030314,278038,9642-80-4309-3-000-0000,296843.5567909523,5042012.365021664,-73.601842,45.5179848
1_036,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/258_avenue_bloomfield_CAT_1.pdf,258,258,avenue,,Bloomfield,,258-258 avenue Bloomfield ,,Non,maison Madame W.-Bessette,Retenu Inventaire pre 1940,i663-OUT-3027865,3030321,351215,9641-89-0966-7-000-0000,296808.01790614444,5041969.74701659,-73.6022962,45.5176009
1_037,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/261_avenue_bloomfield_CAT_1.pdf,261,261,avenue,,Bloomfield,,261-261 avenue Bloomfield ,,Non,maison Lionel-Groulx,Retenu Inventaire pre 1940,i663-OUT-3027860,3030315,1105,9642-80-3514-9-000-0000,296833.3506271075,5042010.021996818,-73.6019726,45.5179636
1_038,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/262_avenue_bloomfield_CAT_1.pdf,262,262,avenue,,Bloomfield,,262-262 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027869,3030326,278037,9641-79-9674-9-000-0000,296797.90769006155,5041975.316451244,-73.6024257,45.5176509
1_039,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/345_avenue_bloomfield_CAT_1.pdf,345,345,avenue,,Bloomfield,,345-345 avenue Bloomfield ,,Non,maison Aristide-Beaugrand-Champagne,Retenu Inventaire pre 1940,i663-OUT-3027888-001,3030347,342355,9642-60-9899-0-000-0000,296696.31749122444,5042093.945801775,-73.603728,45.5187172
1_040,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/381_avenue_bloomfield_CAT_1.pdf,381,381,avenue,,Bloomfield,,381-381 avenue Bloomfield ,,Non,maison Madame Oscar-Amiot,Retenu Inventaire pre 1940,i663-OUT-3027894,3030353,278026,9642-61-4532-0-000-0000,296645.5286053381,5042129.884693377,-73.6043787,45.51904
1_041,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/474_76_avenue_bloomfield_CAT_1.pdf,474,474,avenue,,Bloomfield,,474-474 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027912-001,3030371,278022,9642-51-0459-1-000-0000,296508.10880053404,5042163.987988844,-73.6061382721558,45.5193452539184
1_042,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/478_80_avenue_bloomfield_CAT_1.pdf,478,480,avenue,,Bloomfield,,478-480 avenue Bloomfield ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3027914-001,3121619,60640,9642-41-9565-7-001-0001,296496.02853478066,5042169.754561108,-73.606293,45.519397
