ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,ADRESSE,TYPE_VOIE,NOM_VOIE,NOM_INDICATIF,STATUT_INV_PRE_40_2025,DEMOLI,LIEN_FTP,LNG,LAT
2_179,2,Bâtiment intéressant,34-34 avenue Maplewood,avenue,Maplewood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/34_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=3PtkeW,-73.5966048671923,45.5150674220071
2_180,2,Bâtiment intéressant,54-54 avenue Maplewood,avenue,Maplewood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/54_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=qlBeO1,-73.5979651651705,45.5150875339796
2_181,2,Bâtiment intéressant,126-126 avenue Maplewood,avenue,Maplewood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/126_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=zAiaO8,-73.6016918976551,45.5135876221961
2_182,2,Bâtiment intéressant,128-128 avenue Maplewood,avenue,Maplewood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/128_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=SS5zkc,-73.6017632099752,45.5135390620219
2_183,2,Bâtiment intéressant,191-191 avenue Maplewood,avenue,Maplewood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/191_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=CItefs,-73.6057840977191,45.513258101353
2_184,2,Bâtiment intéressant,195-195 avenue Maplewood,avenue,Maplewood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/195_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=EahUPc,-73.6059435016868,45.5130784308597
2_185,2,Bâtiment intéressant,44-48 avenue Marsolais,avenue,Marsolais,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/44_avenue_Marsolais_CAT_2.pdf?csf=1&web=1&e=VgcSYZ,-73.6125287976996,45.5197747947632
2_186,2,Bâtiment intéressant,10-10 avenue McCulloch,avenue,McCulloch,,Analyse en cours,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/10_avenue_McCulloch_CAT_2.pdf?csf=1&web=1&e=nNGSEG,-73.6002481128287,45.5151349934291
2_187,2,Bâtiment intéressant,60-60 avenue McCulloch,avenue,McCulloch,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/60_avenue_McCulloch_CAT_2.pdf?csf=1&web=1&e=EZIdcd,-73.5999390841172,45.5144460428618
2_188,2,Bâtiment intéressant,84-84 avenue McCulloch,avenue,McCulloch,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/84_avenue_McCulloch_CAT_2.pdf?csf=1&web=1&e=CNstKh,-73.5994527823197,45.5142487772411
2_189,2,Bâtiment intéressant,87-87 avenue McCulloch,avenue,McCulloch,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/87_avenue_McCulloch_CAT_2.pdf?csf=1&web=1&e=wDOFkT,-73.5996045948187,45.5137763861778
2_190,2,Bâtiment intéressant,212-212 avenue McDougall,avenue,McDougall,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/212_avenue_McDougall_CAT_2.pdf?csf=1&web=1&e=JQHqGR,-73.6014562340497,45.5161844637808
2_191,2,Bâtiment intéressant,241-241 avenue McDougall,avenue,McDougall,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/241_avenue_McDougall_CAT_2.pdf?csf=1&web=1&e=oD2zaF,-73.6016129146451,45.5168814859869
2_192,2,Bâtiment intéressant,243-243 avenue McDougall,avenue,McDougall,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/243_avenue_McDougall_CAT_2.pdf?csf=1&web=1&e=Yo0yN4,-73.6016976985585,45.51691884654
2_193,2,Bâtiment intéressant,259-259 avenue McDougall,avenue,McDougall,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/259_avenue_McDougall_CAT_2.pdf?csf=1&web=1&e=8GHFXF,-73.6019266743621,45.5170522209211
2_194,2,Bâtiment intéressant,520-520 avenue McEachran,avenue,McEachran,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/520_avenue_McEachran_CAT_2.pdf?csf=1&web=1&e=8xTCNu,-73.6098387108764,45.5149940336608
2_195,2,Bâtiment intéressant,522-522 avenue McEachran,avenue,McEachran,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/522_avenue_McEachran_CAT_2.pdf?csf=1&web=1&e=gE3ABn,-73.6099150342984,45.5150356503548
2_196,2,Bâtiment intéressant,534-534 avenue McEachran,avenue,McEachran,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/534_avenue_McEachran_CAT_2.pdf?csf=1&web=1&e=3GRg6N,-73.6103771310504,45.5152471341027
2_197,2,Bâtiment intéressant,536-536 avenue McEachran,avenue,McEachran,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/536_avenue_McEachran_CAT_2.pdf?csf=1&web=1&e=xUUpWB,-73.6104861356311,45.5152912712858
2_198,2,Bâtiment intéressant,580-580 avenue McEachran,avenue,McEachran,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/580_avenue_McEachran_CAT_2.pdf?csf=1&web=1&e=NuxFcf,-73.6116880179643,45.5158193277183
2_199,2,Bâtiment intéressant,582-582 avenue McEachran,avenue,McEachran,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/582_avenue_McEachran_CAT_2.pdf?csf=1&web=1&e=8IZ59U,-73.6117534569977,45.5158635062747
2_200,2,Bâtiment intéressant,772-774 avenue McEachran,avenue,McEachran,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/772_avenue_McEachran_CAT_2.pdf?csf=1&web=1&e=dd4v4k,-73.6161119576736,45.5177922478656
2_201,2,Bâtiment intéressant,776-778 avenue McEachran,avenue,McEachran,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/776_avenue_McEachran_CAT_2.pdf?csf=1&web=1&e=hdwDxV,-73.6161943285169,45.5178278984701
2_202,2,Bâtiment intéressant,39-39 avenue McNider,avenue,McNider,,Analyse en cours,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/39_avenue_McNider_CAT_2.pdf?csf=1&web=1&e=Oi42TP,-73.5937625554182,45.5162800189967
2_203,2,Bâtiment intéressant,45-47 avenue McNider,avenue,McNider,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/45_avenue_McNider_CAT_2.pdf?csf=1&web=1&e=IO5bdS,-73.5943002808756,45.5165109989423
2_204,2,Bâtiment intéressant,49-51 avenue McNider,avenue,McNider,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/49_avenue_McNider_CAT_2.pdf?csf=1&web=1&e=6D44K2,-73.5943947554555,45.5165568651007
2_210,2,Bâtiment intéressant,48-48 avenue Nelson,avenue,Nelson,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/48_avenue_Nelson_CAT_2.pdf?csf=1&web=1&e=BhR9sO,-73.5940515833325,45.5168522361919
2_211,2,Bâtiment intéressant,50-50 avenue Nelson,avenue,Nelson,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/50_avenue_Nelson_CAT_2.pdf?csf=1&web=1&e=DSH6AH,-73.5941291007921,45.5168896083451
2_212,2,Bâtiment intéressant,52-52 avenue Nelson,avenue,Nelson,,Analyse en cours,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/52_avenue_Nelson_CAT_2.pdf?csf=1&web=1&e=yMI0lU,-73.5942477919667,45.5169422612104
2_213,2,Bâtiment intéressant,54-54 avenue Nelson,avenue,Nelson,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/54_avenue_Nelson_CAT_2.pdf?csf=1&web=1&e=2FFHSg,-73.5943253182087,45.516984738132
2_214,2,Bâtiment intéressant,221-221 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/221_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=mJNgJS,-73.6024053133102,45.516340200549
2_215,2,Bâtiment intéressant,266-266 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/266_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=bjNPAL,-73.603679690923,45.5164288403651
2_216,2,Bâtiment intéressant,276-276 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/276_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=NgJVBx,-73.6039606920039,45.5165528044481
2_217,2,Bâtiment intéressant,285-285 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/285_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=5S7Bgx,-73.6039096346763,45.5169600226251
2_219,2,Bâtiment intéressant,655-655 avenue Outremont,avenue,Outremont,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/655_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=IpggrI,-73.6103187188973,45.5198568266081
2_220,2,Bâtiment intéressant,712-716 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/712_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=AsIuJe,-73.6118274761509,45.5200374459471
2_221,2,Bâtiment intéressant,757-757 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/757_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=OtsUjV,-73.612897989504,45.520986987603
2_222,2,Bâtiment intéressant,761-763 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/761_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=YEwnyU,-73.6129900489836,45.5210243325575
2_223,2,Bâtiment intéressant,812-812 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/812_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=fXsONF,-73.6146258757732,45.5213063008226
2_224,2,Bâtiment intéressant,815-817 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/815_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=7pRT6h,-73.614438550596,45.5216232724998
2_225,2,Bâtiment intéressant,818-818 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/816_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=whilRW,-73.6146859227161,45.5213224729473
2_226,2,Bâtiment intéressant,832-836 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/832_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=7MLC4o,-73.6149626219894,45.5214388003032
2_227,2,Bâtiment intéressant,865-867 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/865_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=G93J4X,-73.615236509027,45.5220204613837
2_228,2,Bâtiment intéressant,869-871 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/869_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=7f5UWu,-73.6152955411987,45.5220463141452
2_218,2,Bâtiment intéressant,518-520 avenue Outremont,avenue,Outremont,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/518_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=6NoQPH,-73.6082529680612,45.5184472944242
2_229,2,Bâtiment intéressant,8-8 avenue Pagnuelo,avenue,Pagnuelo,,Analyse en cours,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/8_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=9kWxM4,-73.6081744902178,45.5140629669882
2_230,2,Bâtiment intéressant,10-10 avenue Pagnuelo,avenue,Pagnuelo,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/10_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=NpyufR,-73.6080048330912,45.5140026653399
2_231,2,Bâtiment intéressant,14-14 avenue Pagnuelo,avenue,Pagnuelo,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/14_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=Rsirxc,-73.6076483968844,45.5138375220058
2_232,2,Bâtiment intéressant,20-20 avenue Pagnuelo,avenue,Pagnuelo,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/20_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=fvsgDJ,-73.6072905225782,45.5136461071897
2_233,2,Bâtiment intéressant,43-43 avenue Pagnuelo,avenue,Pagnuelo,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/43_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=yztdaO,-73.6075053838867,45.5132605832833
2_234,2,Bâtiment intéressant,73-73 avenue Pagnuelo,avenue,Pagnuelo,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/73_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=O74aSD,-73.606835212933,45.5129824603955
2_235,2,Bâtiment intéressant,80-80 avenue Pagnuelo,avenue,Pagnuelo,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/80_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=kGrbCB,-73.6063810986191,45.5132441858508
2_236,2,Bâtiment intéressant,88-88 avenue Pagnuelo,avenue,Pagnuelo,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/88_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=dbW6df,-73.6062065300708,45.5131830223513
2_237,2,Bâtiment intéressant,104-104 avenue Pagnuelo,avenue,Pagnuelo,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/104_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=NrYxkM,-73.6054418288317,45.512805948536
2_238,2,Bâtiment intéressant,150-150 avenue Pagnuelo,avenue,Pagnuelo,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/150_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=y8u1y8,-73.604460633678,45.5124001398578
2_239,2,Bâtiment intéressant,740-740 avenue Pratt,avenue,Pratt,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/740_avenue_Pratt_CAT_2.pdf?csf=1&web=1&e=3lzTiD,-73.6190601728721,45.5134469498499
2_240,2,Bâtiment intéressant,105-111 avenue Querbes,avenue,Querbes,appartements Chantilly,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/105_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=gVs4ke,-73.5978894236444,45.5177173721596
2_246,2,Bâtiment intéressant,233-233 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/233_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=bcae0C,-73.600432343064,45.5188393884967
2_247,2,Bâtiment intéressant,237-237 avenue Querbes,avenue,Querbes,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/237_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=3pqP0v,-73.6005024262112,45.5188669666901
2_248,2,Bâtiment intéressant,327-327 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/327_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=B7Wcut,-73.6025900452395,45.5197969443907
2_257,2,Bâtiment intéressant,634-634 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/634_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=7CbzTb,-73.6081305151224,45.5219022879638
2_261,2,Bâtiment intéressant,661-661 avenue Querbes,avenue,Querbes,appartements Feuille d'Erable,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/661_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=yt3Ss0,-73.6082307827378,45.5223190547364
2_263,2,Bâtiment intéressant,761-761 avenue Querbes,avenue,Querbes,appartements Venise,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/761_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=EygsnS,-73.610432187011,45.5232956981477
2_264,2,Bâtiment intéressant,763-763 avenue Querbes,avenue,Querbes,appartements Berne,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/763_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=RhU8Mf,-73.6105207323063,45.5233336172527
2_241,2,Bâtiment intéressant,137-139 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/137_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=Pam3Q1,-73.5982782337259,45.51789011356
2_242,2,Bâtiment intéressant,141-143 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/141_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=foOfLY,-73.5983606236734,45.5179306386564
2_243,2,Bâtiment intéressant,147-149 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/147_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=PECKB7,-73.5984454619957,45.517965979114
2_244,2,Bâtiment intéressant,153-155 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/153_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=DFdiIh,-73.598518021486,45.518005648823
2_245,2,Bâtiment intéressant,157-159 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/157_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=5R3YSJ,-73.5985991650232,45.5180358098833
2_249,2,Bâtiment intéressant,453-455 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/453_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=UJRgOG,-73.6047388142844,45.5207835251866
2_252,2,Bâtiment intéressant,495-497 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/495_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=5oAkRw,-73.6054299045992,45.5210808812671
2_253,2,Bâtiment intéressant,501-503 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/501_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=xfN4qZ,-73.6055209602348,45.5211507604879
2_254,2,Bâtiment intéressant,507-509 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/507_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=0E5VpJ,-73.6056033552877,45.5211886890997
2_255,2,Bâtiment intéressant,525-527 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/525_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=3wiCfz,-73.6059316819517,45.5213265842029
2_256,2,Bâtiment intéressant,531-533 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/531_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=6m7l0s,-73.6059981122817,45.5213688460542
2_258,2,Bâtiment intéressant,636-636 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/636_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=WUdYlg,-73.6082379662472,45.5219536599609
2_259,2,Bâtiment intéressant,641-645 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/641_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=XT6D6L,-73.6079748912206,45.5222091453538
2_262,2,Bâtiment intéressant,733-735 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/733_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=PrlaLh,-73.6096529774472,45.5229654823808
2_250,2,Bâtiment intéressant,461-461 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/459_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=MzHMTv,-73.6048205891102,45.5208188637008
2_251,2,Bâtiment intéressant,489-491 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/489_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=pyPj02,-73.6053333973449,45.5210524667316
2_260,2,Bâtiment intéressant,649-653 avenue Querbes,avenue,Querbes,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/649_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=UQxi5j,-73.6080929435863,45.5222578352561
2_265,2,Bâtiment intéressant,44-44 avenue Robert,avenue,Robert,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/44_avenue_Robert_CAT_2.pdf?csf=1&web=1&e=1aDlDb,-73.6186049515286,45.5111707424327
2_266,2,Bâtiment intéressant,539-539 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/539_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=0pX0qy,-73.6119887578679,45.5145524456054
2_267,2,Bâtiment intéressant,541-541 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/541_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=zZlazb,-73.612049634741,45.5145839126146
2_268,2,Bâtiment intéressant,554-554 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/554_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=Ijaqfi,-73.6125606195424,45.5143182317714
2_269,2,Bâtiment intéressant,556-556 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/556_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=EtpAkd,-73.6126694192289,45.514353969947
2_270,2,Bâtiment intéressant,573-573 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/573_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=iKdFnD,-73.6125713818107,45.5148148467666
2_271,2,Bâtiment intéressant,575-575 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/575_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=qVl1Ot,-73.6126568506753,45.5148562222851
2_273,2,Bâtiment intéressant,605-605 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/605_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=W9AG2W,-73.6133845199503,45.5151884340487
2_272,2,Bâtiment intéressant,602-602 avenue Rockland,avenue,Rockland,pavillon du parc Joyce,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/650_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=wdp3jx,-73.6145863018246,45.5149954834004
2_274,2,Bâtiment intéressant,712-712 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/712_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=5cds4d,-73.6157286701979,45.5157898411695
